,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS,Zip,Num_Empl,FIPS
1493,ILPolyOne,B1,1,143.75,8064.0,Coal,400,325,61537,100-499,17123
1494,ILPolyOne,B2,1,120.0,840.0,Gas 1,350,325,61537,100-499,17123
1495,ILPolyOne,B3,1,120.0,5712.0,Gas 1,350,325,61537,100-499,17123
1496,ILQualityMetalByron,Small Boiler,1,5.0,8400.0,Gas 1,350,332,61010,100-499,17141
1497,ILQualityMetalByron,Superior Boiler,1,12.6,5000.0,Gas 1,350,332,61010,100-499,17141
1498,ILQuebecorWorldMtMorris,BO2,1,16.7,8760.0,Gas 1,350,323,61054,500-999,17141
1499,ILQuebecorWorldMtMorris,BO3,1,16.7,8760.0,Gas 1,350,323,61054,500-999,17141
1500,ILQuebecorWorldMtMorris,BO4,1,16.7,8760.0,Gas 1,350,323,61054,500-999,17141
1501,ILQuebecorWorldMtMorris,BO5,1,20.35,8760.0,Gas 1,350,323,61054,500-999,17141
1502,ILQuebecorWorldMtMorris,BO6,1,20.35,8760.0,Gas 1,350,323,61054,500-999,17141
1503,ILRentech,S-5,1,70.5,8447.0,Gas 1,350,325,61025,100-499,17085
1504,ILRentech,S-6,1,48.0,163.0,Gas 1,350,325,61025,100-499,17085
1505,ILRentech,S-7,1,170.0,8513.0,Gas 1,350,325,61025,100-499,17085
1506,MNSappiCloquet,EU002,1,300.0,8363.0,Wet Biomass,400,322,55720,500-999,27137
1508,MNSappiCloquet,EU004,1,430.0,8532.0,Wet Biomass,400,322,55720,500-999,27137
1510,MNSappiCloquet,EU037,1,373.0,2985.0,Gas 1,350,322,55720,500-999,27137
1512,MNSBFoot,FD-1,1,12.5,8400.0,Light Liquid,350,316,55066,100-499,27049
1513,MNSBFoot,Indirect Heating Equipment,3,5.0,8400.0,Gas 1,350,316,55066,100-499,27049
1514,MNADM-RedWing,Boiler # 1,1,88.0,7000.0,Heavy Liquid,400,311,55066,50-99,27049
1515,MNADM-RedWing,Boiler # 2,1,65.0,1000.0,Gas 1,350,311,55066,50-99,27049
1516,MNADM-RedWing,Therminol Boiler,1,10.0,8400.0,Gas 1,350,311,55066,50-99,27049
1517,MNSouthernMNBeetSugarCoop,Boiler#1 EU-001,1,472.4,7414.0,Coal,400,311,56284,500-999,27067
1520,MNSouthernMNBeetSugarCoop,Boiler#3 EU-003,1,60.2,7414.0,Heavy Liquid,400,311,56284,500-999,27067
1523,MNStPaulParkRef,Admin Building,1,5.0,8400.0,Gas 1,350,324,55071,100-499,27163
1524,MNStPaulParkRef,EU 001,1,40.0,8208.0,Gas 1,350,324,55071,100-499,27163
1525,MNStPaulParkRef,EU 020,1,58.0,8208.0,Gas 1,350,324,55071,100-499,27163
1526,MNStPaulParkRef,EU 021,1,58.0,8208.0,Gas 1,350,324,55071,100-499,27163
1527,NYDMVInternational,BOIL1,1,16.7,5369.0,Light Liquid,350,311,13753,,36025
1528,NYDMVInternational,BOIL2,1,29.3,7977.0,Light Liquid,350,311,13753,,36025
1529,NYDMVInternational,Exempt Boilers,2,5.0,8400.0,Gas 1,350,311,13753,,36025
1530,NYFinchPaper,#9 Woodwaste Boiler (BLR-1749),1,172.5,8520.0,Wet Biomass,400,322,12801,500-999,36113
1531,NYIntlPaperTiconderoga,PB1,1,855.0,8520.0,Wet Biomass,400,322,12883,500-999,36115
1533,NYKodakPark,"Kodak Park Site B-91, 95, 502, 514",7,5.0,8400.0,Gas 1,350,325,14652,>1000,36055
1534,ILRollpointPackaging,BOL1,2,5.0,8400.0,Gas 1,350,322,60101,100-499,17043
1535,ILRRDonnelleyandSons,B1,1,25.0,4366.0,Gas 1,350,323,60420,500-999,17063
1537,ILRRDonnelleyandSons,B2,1,25.0,4366.0,Gas 1,350,323,60420,500-999,17063
1539,ILRRDonnelley-Mattoon,Boiler #1,1,23.7,5190.0,Gas 1,350,323,61938,>1000,17029
1541,ILRRDonnelley-Mattoon,Boiler #2,1,23.7,3710.0,Gas 1,350,323,61938,>1000,17029
1543,ILRRDonnelley-Mattoon,Boiler #3,1,23.7,4399.0,Gas 1,350,323,61938,>1000,17029
1545,ILRRDonnelley-Mattoon,Boiler #4,1,23.7,5347.0,Gas 1,350,323,61938,>1000,17029
1547,ILRRDonnelley-Mattoon,Boiler #5,1,23.7,4794.0,Gas 1,350,323,61938,>1000,17029
1549,ILRRDonnelley-Mattoon,Boiler #7,1,33.5,6211.0,Gas 1,350,323,61938,>1000,17029
1551,ILSABICPlastics,Boiler #1,1,88.0,4800.0,Gas 1,350,325,60560,100-499,17093
1552,ILSABICPlastics,Boiler #2,1,88.0,5500.0,Gas 1,350,325,60560,100-499,17093
1553,ILSABICPlastics,Boiler #3,1,113.0,7000.0,Gas 1,350,325,60560,100-499,17093
1554,ILSignode597,Boilers,3,5.0,8400.0,Gas 1,350,332,60455,100-499,17031
1555,ILStepanCoMillsdale,EUIB-1 (Boiler # 1),1,25.0,500.0,Gas 1,350,325,60421,100-499,17197
1556,ILStepanCoMillsdale,EUIB-2 (Boiler # 2),1,25.0,3400.0,Gas 1,350,325,60421,100-499,17197
1557,ILStepanCoMillsdale,EUIB-3 (Boiler # 3),1,53.5,2700.0,Gas 1,350,325,60421,100-499,17197
1558,ILStepanCoMillsdale,EUIB-4 (Boiler # 4),1,60.0,3700.0,Gas 1,350,325,60421,100-499,17197
1559,ILStepanCoMillsdale,EUIB-5R (Boiler # 5),1,91.3,4700.0,Gas 1,350,325,60421,100-499,17197
1560,ILSterigenics-MidwayDr,WB1,3,5.0,8400.0,Gas 1,350,339,60527,0-49,17043
