FacilityID,UnitID,Unit Count,Classification,Design Capacity (mmBtu/hr),Capacity_Numeric,Size Category,Op Hours Per Year,Limited Use?,Combustor Design (Reconsideration),Low NOx Burners?,Fuel Category for Unit,Total Control,Total Control on Unit,Are total controls same?,HCl Control Group,Hg Control Group,PM Control Group,Metals Control Group,Unit O2%,Temperature,Percent Moisture,Exhaust Flowrate (ACFM),Exhaust Flowrate (DSCFM),NAICS,NAICS Category,Industrial/Commercial,Metals Furnace?,Continental?,Unit Has SCR?,Unit Has Wet Scrubber?,Unit Has Dry Scrubber?,Unit Has Venturi Scrubber?,Coal Type,100% Biomass?,100% NG/RFG?,Liq Unit Can Routinely Burn NG?,From Source,Change Code,Reason for Change,Added Since Final Rule?
CAExxonMobil-Torrance,2F-2,1,Process Heater,108,108,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,33405.98005,18201.13454,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,2F-4,1,Boiler,309,309,>250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,95578.2207,52075.46827,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,30F-1,1,Boiler,340,340,>250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,105166.9742,57299.868,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,30F-2,1,Boiler,340,340,>250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,105166.9742,57299.868,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,3F-1A,1,Process Heater,17.2,17.2,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,5320.211638,2898.699204,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,3F-1B,1,Process Heater,17.2,17.2,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,5320.211638,2898.699204,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,3F-2A,1,Process Heater,21.1,21.1,10 to 30,2190,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,6526.538695,3555.962396,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,3F-2B,1,Process Heater,21.1,21.1,10 to 30,2190,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,6526.538695,3555.962396,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,3F-3,1,Process Heater,129,129,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,39901.58728,21740.24403,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,3F-4,1,Process Heater,72.6,72.6,>30 to <100,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,22456.24215,12235.20711,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,4F-1,1,Process Heater,527,527,>250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,163008.8101,88814.79539,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,6F-1,1,Process Heater,39.6,39.6,>30 to <100,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,12248.85935,6673.749331,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,6F-2,1,Process Heater,64,64,>30 to <100,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,19796.13633,10785.8575,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAExxonMobil-Torrance,75F-1,1,Boiler,291,291,>250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,90010.55736,49041.94584,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAHumboldtFlakeboard143,NS-028,1,Boiler,40,40,>30 to <100,6000,No,Stoker/SlopedGrate/Other,False,Dry Biomass,No HAP APCD Control,No HAP APCD Control,YES,5,6,5,5,6.434723148,400,8.481976529,17413.08157,9784.029144,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
CAMillerCoorsIrwindale,D1 Keeler,1,Boiler,59.6,59.6,>30 to <100,5996,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,18435.15195,10044.3298,312,,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAMillerCoorsIrwindale,D2 Keeler,1,Boiler,59.6,59.6,>30 to <100,5287,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,18435.15195,10044.3298,312,,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAMillerCoorsIrwindale,D3 Keeler,1,Boiler,59.6,59.6,>30 to <100,3942,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,18435.15195,10044.3298,312,,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CANUMMI,Admin Boilers,2,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CANUMMI,Audit Lab,1,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CANUMMI,Body Service Parts process heater,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CANUMMI,Car Paint Boiler (roof),1,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CANUMMI,Car Paint ELPO Process Heater,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CANUMMI,S1056,1,Boiler,25.11,25.11,10 to 30,6400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,7766.890362,4231.76378,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CANUMMI,S1057,1,Boiler,25.11,25.11,10 to 30,6400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,7766.890362,4231.76378,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAOrangeCntySanitation,P1 Boiler,1,Boiler,6.28,6.28,5 to <10,178,Yes,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,1942.495877,1058.362268,221,Utilities,Industrial,no,Continental,No,No,No,No,N/A,N/A,No,,Data: Unit Design/Operation,,,No
CAProctorGamble158,5005,1,Process Heater,32,32,>30 to <100,8256,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,9898.068163,5392.928752,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CAProctorGamble158,5006,1,Process Heater,<10,5,5 to <10,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CAProctorGamble158,5007,1,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CAProctorGamble158,5009,1,Process Heater,<10,5,5 to <10,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CARoseburgWeed,Boiler,1,Boiler,169.74,169.74,100 to 250,8400,No,Stoker/SlopedGrate/Other,False,Wet Biomass,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.464269508,400,8.416233325,75717.98004,42574.83683,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
CASierraPine-Rocklin,SPRKBL01,1,Boiler,71.7,71.7,>30 to <100,8424,No,Suspension Burner,False,Dry Biomass,Venturi ScrubberElectrostatic Precipitator,Venturi ScrubberElectrostatic Precipitator,YES,4,5,2,2,6.434723148,400,8.481976529,31212.94871,17537.87224,321,AF&PA Members,Industrial,no,Continental,No,No,No,Yes,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
CASierraPine-Rocklin,SPRKPH01,1,Process Heater,<10,5,5 to <10,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CASoCalGas,H-401A,1,Process Heater,<10,5,5 to <10,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,486,,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CASoCalGas,H-401B,1,Process Heater,<10,5,5 to <10,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,486,,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CASoCalGas,H-460A&B,2,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,486,,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CATesoro,S-1106 Furnace 72,1,Process Heater,30,30,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,9279.438903,5055.870705,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-1412,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
CATesoro,S-1470 Furnace 71,1,Process Heater,30,30,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,9279.438903,5055.870705,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-1511 Furnace 78,1,Process Heater,230,230,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,71142.36493,38761.67541,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-1512 Furnace 79,1,Process Heater,230,230,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,71142.36493,38761.67541,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-904 No. 6 Boiler,1,Boiler,775,775,>250,8760,No,N/A,True,Gas 1,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,2.500754355,350,16.41557892,239718.8383,130609.9932,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-908 Furnace 8,1,Process Heater,220,220,100 to 250,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,68049.21862,37076.38517,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-909 Furnace 9,1,Process Heater,145,145,100 to 250,8760,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,44850.62137,24436.70841,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-912 Furnace 12,1,Process Heater,135,135,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,41757.47506,22751.41817,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-913 Furnace 13,1,Process Heater,135,135,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,41757.47506,22751.41817,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-915 Furnace 15,1,Process Heater,20,20,10 to 30,8760,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6186.292602,3370.58047,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-916 Furnace 16,1,Process Heater,55,55,>30 to <100,8760,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,17012.30466,9269.096293,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-917 Furnace 17,1,Process Heater,18,18,10 to 30,8760,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,5567.663342,3033.522423,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-919 Furnace 19,1,Process Heater,65,65,>30 to <100,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,20105.45096,10954.38653,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-920 Furnace 20,1,Process Heater,63,63,>30 to <100,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,19486.8217,10617.32848,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-922 Furnace 22,1,Process Heater,130,130,100 to 250,8760,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,40210.90191,21908.77306,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-926 Furnace 26,1,Process Heater,145,145,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,44850.62137,24436.70841,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-927 Furnace 27,1,Process Heater,280,280,>250,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,86608.09643,47188.12658,324,Refineries,Industrial,no,Continental,Yes,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-928 Furnace 28,1,Process Heater,20,20,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6186.292602,3370.58047,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-929 Furnace 29,1,Process Heater,20,20,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6186.292602,3370.58047,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-930 Furnace 30,1,Process Heater,20,20,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6186.292602,3370.58047,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-931 Furnace 31,1,Process Heater,20,20,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6186.292602,3370.58047,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-932 Furance 32,1,Process Heater,20,20,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6186.292602,3370.58047,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
CATesoro,S-933 Furnace 33,1,Process Heater,20,20,10 to 30,8760,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6186.292602,3370.58047,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
